customerID,InternetService,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,service_adoption_score
0093-EXYQL,Fiber optic,1,0,0,0,0,1,1,3
8064-RAVOH,DSL,1,0,0,1,0,0,0,2
0219-QAERP,No,1,0,0,0,0,0,0,1
0320-JDNQG,Fiber optic,1,1,0,0,1,1,1,5
7180-PISOG,Fiber optic,1,0,0,0,0,0,0,1
9168-INPSZ,Fiber optic,1,0,0,1,1,1,1,5
3571-RFHAR,Fiber optic,1,0,1,1,1,1,1,6
0015-UOCOJ,DSL,1,1,0,0,0,0,0,2
5334-AFQJB,No,1,0,0,0,0,0,0,1
2754-SDJRD,Fiber optic,1,0,0,0,1,1,1,4
9578-VRMNM,DSL,1,0,0,1,0,0,1,3
1587-FKLZB,Fiber optic,1,0,0,1,0,1,1,4
6140-QNRQQ,Fiber optic,1,0,0,0,0,0,0,1
8963-JLGJT,DSL,1,1,0,1,0,0,0,3
4307-KTUMW,Fiber optic,1,1,0,1,0,0,1,4
1465-LNTLJ,DSL,1,0,0,1,1,0,1,4
5440-FLBQG,Fiber optic,1,0,1,1,1,1,1,6
2135-DQWAQ,Fiber optic,1,0,1,0,0,1,0,3
4056-QHXHZ,Fiber optic,1,1,0,1,1,1,1,6
7470-MCQTK,DSL,0,0,0,1,0,1,1,3
7488-MXJIV,Fiber optic,1,0,0,0,0,1,0,2
7401-JIXNM,DSL,1,1,1,1,1,1,1,7
9339-FIIJL,DSL,1,0,1,1,1,1,1,6
2027-FECZV,Fiber optic,1,0,1,1,0,1,1,5
2672-DZUOY,DSL,0,0,0,0,0,0,0,0
4706-DGAHW,DSL,1,0,0,0,0,0,0,1
3870-MQAMG,Fiber optic,1,0,1,1,1,1,1,6
6670-MFRPK,Fiber optic,1,0,0,1,0,0,0,2
6177-PEVRA,DSL,1,1,1,0,0,0,0,3
4800-CZMPC,Fiber optic,1,1,1,0,0,1,1,5
4813-HQMGZ,Fiber optic,1,0,0,0,1,0,1,3
7579-KKLOE,DSL,1,1,1,1,1,1,1,7
7377-DMMRI,DSL,1,1,0,0,0,0,0,2
8402-EIVQS,Fiber optic,1,1,1,0,0,1,1,5
4947-DSMXK,Fiber optic,1,0,1,0,0,1,1,4
7245-NIIWQ,Fiber optic,1,0,0,0,0,0,0,1
0002-ORFBO,DSL,1,0,1,0,1,1,0,4
3324-OIRTO,Fiber optic,1,1,1,1,0,1,1,6
5414-OFQCB,Fiber optic,1,0,0,0,1,1,0,3
4967-WPNCF,DSL,0,1,1,1,1,1,1,6
8552-OBVRU,Fiber optic,1,1,0,1,1,1,1,6
8499-BRXTD,No,1,0,0,0,0,0,0,1
9154-QDGTH,Fiber optic,1,0,0,1,1,1,1,5
8197-BFWVU,DSL,1,1,1,1,1,1,1,7
2577-GVSIL,DSL,1,0,0,0,1,1,1,4
9367-OIUXP,No,1,0,0,0,0,0,0,1
6770-UAYGJ,No,1,0,0,0,0,0,0,1
6463-HHXJR,Fiber optic,1,1,1,1,0,1,0,5
7928-VJYAB,Fiber optic,1,0,0,0,0,1,1,3
1187-WILMM,DSL,1,1,1,1,1,1,1,7
9776-OJUZI,Fiber optic,1,0,1,1,0,1,0,4
1306-RPWXZ,No,1,0,0,0,0,0,0,1
8949-JTMAY,Fiber optic,1,0,0,1,0,1,1,4
2774-LVQUS,Fiber optic,1,0,0,1,1,0,0,3
3097-PYWXL,No,1,0,0,0,0,0,0,1
2266-SJNAT,Fiber optic,1,0,1,1,1,1,1,6
0869-PAPRP,Fiber optic,1,0,0,1,0,1,0,3
4238-JSSWH,Fiber optic,1,0,0,1,0,1,1,4
2972-YDYUW,Fiber optic,1,0,1,0,1,0,1,4
1104-FEJAM,DSL,1,0,1,0,0,0,1,3
2809-ILCYT,No,1,0,0,0,0,0,0,1
5499-ECUTN,DSL,1,1,0,1,0,1,0,4
4981-FLTMF,DSL,1,1,1,0,1,0,0,4
9121-PHQSR,Fiber optic,1,0,0,0,0,1,0,2
3113-IWHLC,DSL,1,1,0,1,0,0,0,3
3211-ILJTT,Fiber optic,1,0,0,0,0,0,0,1
4612-THJBS,Fiber optic,1,0,1,1,0,1,1,5
4277-BWBML,No,1,0,0,0,0,0,0,1
4094-NSEDU,Fiber optic,1,0,0,0,0,1,1,3
0234-TEVTT,DSL,0,1,0,1,0,0,1,3
4304-TSPVK,Fiber optic,1,1,1,1,1,1,1,7
1552-AAGRX,Fiber optic,1,1,0,0,1,1,1,5
2637-FKFSY,DSL,1,0,0,0,0,0,0,1
9796-MVYXX,DSL,0,1,0,1,1,0,0,3
7874-ECPQJ,No,1,0,0,0,0,0,0,1
0020-INWCK,Fiber optic,1,0,1,1,0,0,1,4
7089-RKVSZ,No,1,0,0,0,0,0,0,1
2683-JXWQQ,DSL,0,1,0,1,0,0,0,2
9548-ZMVTX,Fiber optic,1,0,1,1,1,0,0,4
8739-XNIKG,Fiber optic,1,0,0,0,0,1,0,2
9755-JHNMN,DSL,1,1,1,1,1,0,0,5
3981-QSVQI,No,1,0,0,0,0,0,0,1
2789-HQBOU,Fiber optic,1,0,0,0,0,0,1,2
9424-CMPOG,No,1,0,0,0,0,0,0,1
5067-WJEUN,DSL,1,1,1,0,0,0,0,3
3450-WXOAT,DSL,1,0,0,0,0,0,0,1
9251-WNSOD,DSL,1,1,1,1,0,0,1,5
6974-DAFLI,No,1,0,0,0,0,0,0,1
2616-UUTFK,DSL,1,1,1,1,0,1,0,5
7064-JHXCE,No,1,0,0,0,0,0,0,1
5103-MHMHY,DSL,1,0,0,0,0,0,0,1
7989-AWGEH,DSL,0,1,0,0,0,0,1,2
4373-VVHQL,DSL,1,0,0,0,0,0,0,1
4559-UWIHT,Fiber optic,1,0,1,1,0,0,0,3
7268-IGMFD,Fiber optic,1,0,0,1,1,1,0,4
1846-XWOQN,Fiber optic,1,0,0,0,0,0,0,1
0235-KGSLC,Fiber optic,1,0,0,1,0,1,0,3
6650-BWFRT,Fiber optic,1,1,1,1,1,1,1,7
9570-KYEUA,Fiber optic,1,1,0,1,1,0,1,5
6993-YGFJV,Fiber optic,1,1,1,1,1,1,1,7
2712-SYWAY,No,1,0,0,0,0,0,0,1
0730-BGQGF,DSL,1,1,1,1,1,1,1,7
5498-IBWPI,DSL,1,0,0,0,1,0,0,2
9101-NTIXF,No,1,0,0,0,0,0,0,1
0013-SMEOE,Fiber optic,1,1,1,1,1,1,1,7
9314-QDMDW,DSL,1,0,1,0,0,1,0,3
9308-ANMVE,DSL,1,1,1,0,0,0,0,3
2884-GBPFB,Fiber optic,1,0,0,0,0,0,0,1
3757-NJYBX,Fiber optic,1,0,1,1,0,1,1,5
3413-DHLPB,Fiber optic,1,0,1,0,1,1,1,5
7649-PHJVR,No,1,0,0,0,0,0,0,1
6114-TCFID,DSL,0,1,1,0,1,0,0,3
3787-TRIAL,DSL,0,0,0,0,0,0,0,0
2573-GYRUU,Fiber optic,1,0,0,1,0,0,1,3
5156-UMKOW,DSL,0,0,1,0,0,0,0,1
1247-QBVSH,DSL,1,0,1,0,0,0,0,2
6734-GMPVK,Fiber optic,1,0,1,1,0,1,1,5
9822-OAOVB,DSL,1,0,0,0,0,0,1,2
6161-ERDGD,DSL,1,1,0,1,1,1,1,6
1226-JZNKR,No,1,0,0,0,0,0,0,1
7318-EIVKO,DSL,1,0,0,0,0,1,0,2
3771-PZOBW,Fiber optic,1,0,0,1,0,1,0,3
5136-KCKGI,Fiber optic,1,1,0,1,0,1,1,5
8231-BSWXX,Fiber optic,1,0,1,0,0,0,0,2
6486-LHTMA,Fiber optic,1,0,0,1,0,1,0,3
4083-BFNYK,Fiber optic,1,1,1,0,0,0,1,4
3722-WPXTK,Fiber optic,1,0,0,0,0,1,1,3
7389-KBFIT,DSL,0,0,1,0,0,0,0,1
7176-WIONM,DSL,0,0,0,1,0,1,1,3
5141-ZUVBH,Fiber optic,1,1,0,1,1,0,1,5
1089-HDMKP,DSL,1,0,1,0,1,0,0,3
7623-HKYRK,No,1,0,0,0,0,0,0,1
0310-SUCIN,DSL,1,1,1,1,1,1,1,7
5197-PYEPU,Fiber optic,1,1,1,0,0,1,0,4
2929-ERCFZ,Fiber optic,1,0,0,1,0,1,1,4
7548-SEPYI,Fiber optic,1,0,1,0,0,1,1,4
8835-VSDSE,Fiber optic,1,0,0,0,0,0,0,1
6619-RPLQZ,No,1,0,0,0,0,0,0,1
3275-RHRNE,DSL,0,0,1,1,1,1,1,5
3503-TYDAY,Fiber optic,1,0,1,0,0,0,0,2
6901-GOGZG,DSL,1,1,0,1,1,1,1,6
1623-NLDOT,DSL,0,0,1,0,1,0,0,2
7021-XSNYE,DSL,0,1,0,1,1,0,1,4
9621-OUPYD,No,1,0,0,0,0,0,0,1
9898-KZQDZ,Fiber optic,1,0,0,0,0,1,1,3
8982-NHAVY,Fiber optic,1,0,0,1,0,1,1,4
4307-KWMXE,DSL,0,0,1,0,1,0,0,2
0141-YEAYS,Fiber optic,1,0,1,1,0,0,0,3
2450-ZKEED,DSL,1,0,0,1,1,0,0,3
3694-DELSO,DSL,0,1,0,0,0,1,0,2
3893-JRNFS,DSL,0,0,0,1,0,0,1,2
9603-OAIHC,Fiber optic,1,0,0,0,0,0,0,1
1133-KXCGE,No,1,0,0,0,0,0,0,1
5236-PERKL,Fiber optic,1,1,1,1,0,1,1,6
0142-GVYSN,No,1,0,0,0,0,0,0,1
1049-FYSYG,DSL,0,0,1,1,0,0,0,2
7854-FOKSF,DSL,0,0,0,0,0,0,1,1
2519-FAKOD,Fiber optic,1,0,0,1,0,1,1,4
8406-LNMHF,Fiber optic,1,1,1,1,0,0,0,4
1821-BUCWY,DSL,1,1,0,1,0,0,0,3
8263-JQAIK,DSL,0,0,0,0,0,0,0,0
0023-UYUPN,No,1,0,0,0,0,0,0,1
8314-DPQHL,DSL,0,1,0,1,1,0,1,4
1465-WCZVT,No,1,0,0,0,0,0,0,1
9481-SFCQY,DSL,1,0,0,1,0,1,0,3
6360-SVNWV,Fiber optic,1,1,0,0,0,0,0,2
0567-GGCAC,DSL,1,1,1,1,0,0,0,4
7089-IVVAZ,Fiber optic,1,1,0,0,1,1,1,5
8884-MRNSU,No,1,0,0,0,0,0,0,1
2171-UDMFD,No,1,0,0,0,0,0,0,1
9050-IKDZA,Fiber optic,1,0,0,0,0,1,0,2
2205-YMZZJ,Fiber optic,1,0,0,0,0,1,0,2
9802-CAQUT,Fiber optic,1,1,1,1,0,1,1,6
1254-IZEYF,Fiber optic,1,0,1,0,0,1,1,4
0187-WZNAB,Fiber optic,1,1,0,0,0,0,0,2
9492-TOKRI,Fiber optic,1,0,1,0,0,1,0,3
1475-VWVDO,Fiber optic,1,0,0,1,0,0,0,2
9221-OTIVJ,Fiber optic,1,0,1,1,0,1,1,5
1357-MVDOZ,DSL,1,0,0,1,0,1,0,3
7602-MVRMB,Fiber optic,1,1,0,1,1,1,1,6
3325-FUYCG,Fiber optic,1,1,1,0,0,1,1,5
5908-QMGOE,Fiber optic,1,0,0,0,0,0,0,1
1197-BVMVG,Fiber optic,1,0,0,0,0,0,0,1
5406-KGRMX,No,1,0,0,0,0,0,0,1
8481-YYXWG,Fiber optic,1,0,1,0,1,0,1,4
5968-HYJRZ,No,1,0,0,0,0,0,0,1
5198-EFNBM,Fiber optic,1,0,1,1,0,1,0,4
7516-GMHUV,Fiber optic,1,1,0,1,0,1,1,5
7140-ADSMJ,No,1,0,0,0,0,0,0,1
2230-XTUWL,No,1,0,0,0,0,0,0,1
7706-YLMQA,No,1,0,0,0,0,0,0,1
2585-KTFRE,DSL,1,1,1,0,1,0,1,5
7994-UYIVZ,Fiber optic,1,0,0,0,0,0,1,2
2609-IAICY,Fiber optic,1,0,0,0,0,0,0,1
1740-CSDJP,DSL,0,0,0,0,0,0,1,1
7717-BICXI,No,1,0,0,0,0,0,0,1
6559-RAKOZ,Fiber optic,1,0,0,0,1,1,1,4
2636-OHFMN,DSL,0,0,1,0,0,1,1,3
4716-MRVEN,No,1,0,0,0,0,0,0,1
2143-LJULT,No,1,0,0,0,0,0,0,1
1323-OOEPC,Fiber optic,1,0,1,0,0,1,1,4
3200-MNQTF,DSL,1,1,1,1,1,0,0,5
6164-HXUGH,No,1,0,0,0,0,0,0,1
5630-IXDXV,Fiber optic,1,0,1,1,0,1,1,5
0320-DWVTU,Fiber optic,1,1,1,1,1,0,1,6
9135-MGVPY,DSL,1,1,1,1,1,1,1,7
1212-GLHMD,Fiber optic,1,1,0,0,0,0,1,3
7878-JGDKK,DSL,1,0,0,0,0,0,0,1
1088-AUUZZ,DSL,1,1,1,0,1,0,1,5
0397-GZBBC,Fiber optic,1,0,0,0,0,1,1,3
6614-YWYSC,No,1,0,0,0,0,0,0,1
9588-OZDMQ,DSL,1,0,0,0,0,0,0,1
7641-EUYET,Fiber optic,1,1,1,1,0,1,0,5
6476-EPYZR,No,1,0,0,0,0,0,0,1
9921-ZVRHG,Fiber optic,1,0,0,1,0,0,0,2
1174-FGIFN,Fiber optic,1,0,0,0,1,0,1,3
6620-HVDUJ,DSL,1,1,1,0,1,0,0,4
4701-MLJPN,DSL,1,0,0,1,1,0,0,3
1032-MAELW,DSL,1,1,1,1,1,0,1,6
7641-TQFHN,Fiber optic,1,0,0,0,1,1,1,4
1552-TKMXS,No,1,0,0,0,0,0,0,1
9206-GVPEQ,DSL,0,1,0,0,1,1,1,4
8622-ZLFKO,Fiber optic,1,0,1,0,0,0,1,3
1596-BBVTG,Fiber optic,1,0,0,0,0,0,0,1
6188-UXBBR,No,1,0,0,0,0,0,0,1
2333-KWEWW,No,1,0,0,0,0,0,0,1
5702-SKUOB,No,1,0,0,0,0,0,0,1
1134-YWTYF,DSL,1,0,1,0,1,0,0,3
6061-GWWAV,DSL,1,1,1,1,0,1,0,5
0679-TDGAK,DSL,1,1,0,0,1,1,1,5
6585-WCEWR,No,1,0,0,0,0,0,0,1
9067-YGSCA,No,1,0,0,0,0,0,0,1
9067-SQTNS,No,1,0,0,0,0,0,0,1
8433-WXGNA,Fiber optic,1,1,0,0,0,0,0,2
1776-SPBWV,No,1,0,0,0,0,0,0,1
8735-SDUFN,No,1,0,0,0,0,0,0,1
9668-PUGNU,No,1,0,0,0,0,0,0,1
9405-GPBBG,Fiber optic,1,0,1,1,1,1,1,6
1926-QUZNN,No,1,0,0,0,0,0,0,1
3707-GNWHM,Fiber optic,1,0,0,0,0,0,0,1
7016-NVRIC,Fiber optic,1,1,0,1,0,0,1,4
5829-NVSQN,DSL,1,1,0,1,1,0,1,5
9565-AXSMR,No,1,0,0,0,0,0,0,1
8922-LIEGH,Fiber optic,1,0,1,0,0,0,1,3
8869-LIHMK,Fiber optic,1,1,1,1,1,1,1,7
8245-UMPYT,Fiber optic,1,0,0,0,0,1,1,3
5186-SAMNZ,Fiber optic,1,0,0,0,0,0,0,1
0447-RXSGD,Fiber optic,1,0,1,0,0,1,1,4
4927-WWOOZ,Fiber optic,1,0,0,1,0,1,0,3
5788-YPOEG,DSL,1,1,1,1,1,1,1,7
5373-SFODM,Fiber optic,1,0,0,0,0,0,1,2
0661-KBKPA,DSL,1,0,0,1,1,1,1,5
9081-WWXKP,No,1,0,0,0,0,0,0,1
0784-ZQJZX,No,1,0,0,0,0,0,0,1
3133-PZNSR,Fiber optic,1,1,1,0,1,0,1,5
5766-ZJYBB,No,1,0,0,0,0,0,0,1
8931-GJJIQ,Fiber optic,1,0,0,0,0,0,1,2
4277-PVRAN,Fiber optic,1,0,0,0,0,1,0,2
0022-TCJCI,DSL,1,1,0,1,0,0,1,4
0722-SVSFK,Fiber optic,1,0,0,1,1,1,1,5
3612-YVGSJ,No,1,0,0,0,0,0,0,1
9825-YCXWZ,Fiber optic,1,0,0,1,1,1,1,5
5397-NSKQG,DSL,0,1,0,0,0,1,1,3
8565-HBFNN,Fiber optic,1,1,1,1,1,0,1,6
2000-DHJUY,DSL,1,1,1,1,1,1,1,7
0203-HHYIJ,No,1,0,0,0,0,0,0,1
8670-ERCJH,Fiber optic,1,1,1,1,1,1,1,7
7758-UJWYS,DSL,0,0,0,0,1,1,0,2
2050-ONYDQ,No,1,0,0,0,0,0,0,1
7055-JCGNI,Fiber optic,1,1,1,1,1,1,1,7
0739-UUAJR,DSL,0,1,0,1,0,1,1,4
4826-DXMUP,DSL,1,0,0,0,1,1,1,4
0952-KMEEH,Fiber optic,1,1,0,0,0,1,1,4
7285-KLOTR,DSL,1,1,0,1,0,1,1,5
0654-PQKDW,DSL,1,1,0,1,1,1,0,5
7175-NTIXE,DSL,1,1,0,0,1,1,1,5
7963-SHNDT,DSL,0,1,1,0,1,0,0,3
9796-BPKIW,Fiber optic,1,0,0,0,0,0,0,1
0188-GWFLE,No,1,0,0,0,0,0,0,1
8129-GMVGI,No,1,0,0,0,0,0,0,1
2882-DDZPG,No,1,0,0,0,0,0,0,1
3547-LQRIK,No,1,0,0,0,0,0,0,1
9137-NOQKA,No,1,0,0,0,0,0,0,1
5843-TTHGI,DSL,1,0,0,1,0,0,0,2
1849-RJYIG,DSL,1,1,0,0,0,1,0,3
8868-GAGIO,Fiber optic,1,1,0,1,0,0,0,3
4061-UKJWL,DSL,1,0,0,0,0,0,0,1
5380-XPJNZ,No,1,0,0,0,0,0,0,1
8263-QMNTJ,Fiber optic,1,1,1,1,1,1,1,7
8178-EYZUO,Fiber optic,1,1,1,0,0,0,1,4
3230-JCNZS,Fiber optic,1,1,1,1,0,1,0,5
0277-ORXQS,DSL,0,0,0,0,1,1,1,3
5130-IEKQT,Fiber optic,1,0,1,1,0,1,1,5
3230-WYKIR,DSL,1,0,0,1,1,1,1,5
7996-BPXHY,No,1,0,0,0,0,0,0,1
3227-WLKLI,DSL,1,1,1,1,1,1,1,7
0407-BDJKB,Fiber optic,1,0,1,1,0,1,0,4
2266-FUBDZ,No,1,0,0,0,0,0,0,1
8237-ULIXL,No,1,0,0,0,0,0,0,1
9600-UDOPK,Fiber optic,1,0,0,0,0,1,1,3
8216-AZUUZ,Fiber optic,1,0,0,1,1,1,1,5
9153-BTBVV,No,1,0,0,0,0,0,0,1
4074-SJFFA,DSL,1,0,0,0,0,0,1,2
3269-ATYWD,Fiber optic,1,0,0,0,0,1,1,3
5186-PEIZU,No,1,0,0,0,0,0,0,1
1074-AMIOH,Fiber optic,1,0,1,1,1,1,1,6
4910-GMJOT,Fiber optic,1,0,0,0,0,1,1,3
0354-WYROK,Fiber optic,1,0,0,1,1,1,1,5
4361-FEBGN,No,1,0,0,0,0,0,0,1
7748-UMTRK,Fiber optic,1,0,0,0,1,1,1,4
0380-ZCSBI,No,1,0,0,0,0,0,0,1
7145-FEJWU,Fiber optic,1,0,1,1,0,1,1,5
6463-MVYRY,DSL,1,1,0,1,1,1,0,5
3969-JQABI,DSL,1,1,1,0,0,1,0,4
9624-EGDEQ,No,1,0,0,0,0,0,0,1
1051-EQPZR,No,1,0,0,0,0,0,0,1
5849-ASHZJ,No,1,0,0,0,0,0,0,1
5780-INQIK,DSL,1,0,0,0,1,0,0,2
7576-OYWBN,Fiber optic,1,0,0,0,0,0,0,1
4526-ZJJTM,Fiber optic,1,0,1,1,0,0,1,4
8384-FZBJK,Fiber optic,1,0,1,0,0,1,1,4
3750-RNQKR,No,1,0,0,0,0,0,0,1
0962-CQPWQ,No,1,0,0,0,0,0,0,1
3096-YXENJ,Fiber optic,1,0,1,1,1,1,1,6
1265-BCFEO,DSL,1,0,0,1,1,1,1,5
5837-LXSDN,DSL,1,0,1,0,0,1,0,3
5945-AZYHT,Fiber optic,1,1,1,1,0,1,1,6
8325-QRPZR,Fiber optic,1,0,0,1,0,0,0,2
6384-VMJHP,DSL,1,1,1,1,1,0,1,6
2262-SLNVK,Fiber optic,1,0,0,0,0,0,0,1
7730-CLDSV,Fiber optic,1,0,1,1,1,0,1,5
1135-HIORI,Fiber optic,1,0,1,1,1,1,1,6
0164-APGRB,Fiber optic,1,1,1,1,1,1,1,7
6481-ESCNL,Fiber optic,1,0,0,1,0,1,1,4
1790-NESIO,No,1,0,0,0,0,0,0,1
1550-EENBN,Fiber optic,1,1,1,0,0,1,1,5
5539-TMZLF,Fiber optic,1,0,0,0,0,0,0,1
4323-SADQS,DSL,0,1,0,0,1,0,0,2
4446-BZKHU,Fiber optic,1,0,1,1,0,1,1,5
5202-IVJNU,DSL,0,0,0,1,0,0,0,1
5976-JCJRH,Fiber optic,1,0,0,0,0,0,0,1
8198-RKSZG,DSL,1,0,1,0,1,1,1,5
0137-OCGAB,Fiber optic,1,0,1,0,0,0,0,2
3351-NQLDI,Fiber optic,1,1,0,0,1,0,1,4
9297-EONCV,DSL,1,1,1,1,1,1,1,7
7593-JNWRU,DSL,1,0,0,0,0,0,0,1
4588-YBNIB,No,1,0,0,0,0,0,0,1
1069-QJOEE,No,1,0,0,0,0,0,0,1
3336-JORSO,Fiber optic,1,0,1,1,1,1,1,6
7799-DSEWS,DSL,1,1,0,1,1,1,0,5
8766-PAFNE,DSL,1,0,1,1,1,1,1,6
5315-CKEQK,DSL,1,0,0,0,0,0,0,1
3130-ICDUP,Fiber optic,1,1,0,0,0,0,0,2
0820-FNRNX,DSL,1,0,1,1,1,0,0,4
0880-FVFWF,Fiber optic,1,1,1,0,0,0,0,3
4611-ANLQC,DSL,0,1,1,1,0,0,1,4
4213-HKBJO,No,1,0,0,0,0,0,0,1
2792-LSHWX,Fiber optic,1,1,1,0,1,0,0,4
5028-GZLDO,Fiber optic,1,0,0,0,0,0,0,1
0014-BMAQU,Fiber optic,1,1,0,0,1,0,0,3
6861-XWTWQ,Fiber optic,1,0,0,1,0,1,1,4
9018-PCIOK,DSL,1,0,1,1,0,0,1,4
4837-QUSFT,Fiber optic,1,1,1,0,1,1,0,5
6877-TJMBR,Fiber optic,1,0,0,0,1,1,0,3
9953-ZMKSM,No,1,0,0,0,0,0,0,1
0907-HQNTS,Fiber optic,1,1,1,1,1,1,1,7
7665-NKLAV,DSL,0,1,0,1,1,0,0,3
6769-DCQLI,Fiber optic,1,0,1,1,1,1,1,6
2433-KMEAS,DSL,1,1,0,0,0,0,0,2
4391-LNRXK,Fiber optic,1,0,1,1,1,0,1,5
8250-ZNGGW,DSL,1,1,1,0,1,0,0,4
2195-ZRVAX,Fiber optic,1,0,0,1,0,0,1,3
3550-SAHFP,Fiber optic,1,0,0,0,0,0,1,2
2011-TRQYE,DSL,0,0,1,1,0,0,0,2
8562-GHPPI,No,1,0,0,0,0,0,0,1
5893-PYOLZ,DSL,1,0,1,1,1,1,1,6
4986-MXSFP,No,1,0,0,0,0,0,0,1
6131-FOYAS,DSL,1,1,0,1,0,0,0,3
3027-YNWZU,No,1,0,0,0,0,0,0,1
5609-IMCGG,Fiber optic,1,1,0,1,0,0,0,3
4873-ILOLJ,Fiber optic,1,0,0,0,0,1,1,3
4727-MCYZG,DSL,1,0,0,0,0,0,1,2
9481-WHGWY,DSL,1,1,0,0,1,1,1,5
2725-KXXWT,Fiber optic,1,0,0,0,0,1,1,3
9565-DJPIB,Fiber optic,1,0,1,0,0,1,0,3
4328-VUFWD,DSL,1,0,0,0,1,0,1,3
3301-LSLWQ,DSL,1,1,0,0,0,0,1,3
7473-ZBDSN,No,1,0,0,0,0,0,0,1
3166-PNEOF,DSL,1,1,0,1,1,1,1,6
5639-NTUPK,DSL,1,1,0,0,0,0,0,2
8780-YRMTT,DSL,0,1,1,1,1,0,0,4
8348-HFYIV,DSL,0,0,0,1,0,1,1,3
5140-FOMCQ,Fiber optic,1,1,1,1,0,1,1,6
6242-SGYTS,Fiber optic,1,1,1,0,0,1,0,4
8166-ORCHU,Fiber optic,1,1,1,0,1,0,1,5
8414-OOEEL,DSL,1,0,1,1,1,1,1,6
8454-AATJP,Fiber optic,1,1,1,1,1,1,1,7
6849-WLEYG,No,1,0,0,0,0,0,0,1
4659-NZRUF,Fiber optic,1,1,1,0,0,0,1,4
4531-AUZNK,Fiber optic,1,1,0,0,1,1,0,4
4191-XOVOM,Fiber optic,1,0,1,0,1,1,1,5
2150-OEGBV,No,1,0,0,0,0,0,0,1
8429-XIBUM,Fiber optic,1,1,0,0,0,1,1,4
1855-CFULU,No,1,0,0,0,0,0,0,1
4878-BUNFV,No,1,0,0,0,0,0,0,1
1872-EBWSC,No,1,0,0,0,0,0,0,1
2608-BHKFN,Fiber optic,1,0,0,0,0,0,0,1
7026-YMSBE,No,1,0,0,0,0,0,0,1
7341-LXCAF,Fiber optic,1,0,0,0,0,0,0,1
6997-UVGOX,DSL,1,1,1,1,1,1,1,7
9674-EHPPG,DSL,0,1,0,1,1,0,0,3
9462-MJUAW,DSL,1,0,0,0,0,0,0,1
8128-YVJRG,Fiber optic,1,1,0,0,0,0,0,2
5440-VHLUL,Fiber optic,1,0,1,0,1,1,1,5
5781-BKHOP,Fiber optic,1,1,1,1,0,1,0,5
4283-FUTGF,Fiber optic,1,0,0,1,0,0,0,2
5213-TWWJU,Fiber optic,1,0,0,1,1,0,1,4
1569-TTNYJ,Fiber optic,1,0,1,0,0,0,0,2
8628-MFKAX,Fiber optic,1,1,1,1,1,1,1,7
2397-BRLOM,Fiber optic,1,0,0,0,0,1,0,2
7629-WIXZF,DSL,1,1,0,0,0,0,1,3
5445-GLVOT,DSL,1,1,0,0,0,0,0,2
3976-HXHCE,No,1,0,0,0,0,0,0,1
2466-NEJOJ,No,1,0,0,0,0,0,0,1
0254-KCJGT,DSL,1,1,1,1,1,0,1,6
5472-CVMDX,DSL,0,1,0,1,1,0,0,3
6461-SZMCV,DSL,1,1,1,1,1,1,1,7
8150-QUDFX,No,1,0,0,0,0,0,0,1
9508-ILZDG,Fiber optic,1,0,1,0,1,1,0,4
2346-DJQTB,DSL,0,0,0,0,0,0,0,0
1697-LYYYX,No,1,0,0,0,0,0,0,1
1942-OQFRW,DSL,1,0,0,0,0,0,0,1
4749-VFKVB,DSL,1,0,0,0,0,0,0,1
9640-ZSLDC,DSL,1,0,0,1,0,0,1,3
4231-LZUYM,No,1,0,0,0,0,0,0,1
7598-UAASY,Fiber optic,1,0,0,1,0,0,0,2
7938-OUHIO,Fiber optic,1,0,0,1,1,1,1,5
8510-AWCXC,Fiber optic,1,1,0,0,0,1,1,4
6128-AQBMT,DSL,0,0,1,1,0,1,1,4
3594-BDSOA,No,1,0,0,0,0,0,0,1
0431-APWVY,Fiber optic,1,0,0,0,0,1,1,3
5133-VRSAB,DSL,0,1,0,0,0,0,0,1
5996-DAOQL,No,1,0,0,0,0,0,0,1
6838-YAUVY,Fiber optic,1,0,0,1,1,0,1,4
0484-JPBRU,No,1,0,0,0,0,0,0,1
7883-ROJOC,DSL,1,0,0,0,0,0,0,1
0244-LGNFY,DSL,1,1,1,1,1,1,1,7
7274-CGTOD,DSL,0,1,1,1,1,0,0,4
4295-YURET,DSL,1,1,0,0,1,1,1,5
3426-NIYYL,DSL,1,0,0,0,0,0,0,1
8225-BTJAU,Fiber optic,1,0,0,0,0,0,1,2
4635-EJYPD,No,1,0,0,0,0,0,0,1
1866-ZSLJM,No,1,0,0,0,0,0,0,1
4636-TVXVG,No,1,0,0,0,0,0,0,1
4236-UJPWO,DSL,0,0,0,0,0,0,0,0
9392-XBGTD,No,1,0,0,0,0,0,0,1
3387-VATUS,Fiber optic,1,0,0,0,0,1,1,3
6402-SSEJG,DSL,0,1,1,1,0,1,1,5
1143-NMNQJ,Fiber optic,1,0,0,0,0,0,1,2
1169-SAOCL,Fiber optic,1,0,1,0,1,1,1,5
1110-KYLGQ,Fiber optic,1,1,1,1,0,1,1,6
9929-PLVPA,No,1,0,0,0,0,0,0,1
3518-PZXZQ,DSL,1,0,0,0,0,1,0,2
2371-JUNGC,No,1,0,0,0,0,0,0,1
7693-QPEFS,Fiber optic,1,0,0,0,0,0,0,1
