customerID,gender,SeniorCitizen,Partner,Dependents,tenure,customer_lifetime_value,revenue_tier,engagement_score
0701-RFGFI,Female,0,Yes,Yes,49,4674.6,Gold,31.5
0019-EFAEP,Female,0,No,No,72,7293.599999999999,Gold,61.0
5619-PTMIK,Female,0,Yes,No,46,2442.6,Silver,33.0
3737-XBQDD,Male,0,No,No,24,2036.3999999999999,Silver,27.0
5882-CMAZQ,Female,0,Yes,Yes,5,171.25,Bronze,12.5
5846-QFDFI,Female,0,Yes,Yes,33,2923.7999999999997,Silver,36.5
4445-KWOKW,Female,0,No,No,42,2526.2999999999997,Silver,36.0
3511-APPBJ,Male,0,No,No,23,2298.85,Silver,36.5
7967-HYCDE,Male,0,No,No,8,565.6,Bronze,9.0
2430-RRYUW,Male,0,No,No,66,3616.7999999999997,Gold,22.0
3948-XHGNA,Male,0,No,No,24,1189.1999999999998,Silver,22.0
3723-BFBGR,Male,1,No,No,24,1315.1999999999998,Silver,22.0
0565-IYCGT,Male,0,No,No,69,5423.4,Gold,44.5
5447-WZAFP,Female,0,No,No,53,5315.9,Gold,43.5
5110-CHOPY,Female,0,No,No,60,3216.0,Gold,32.0
5445-UTODQ,Female,0,Yes,No,7,567.6999999999999,Bronze,13.5
4425-OWHWB,Female,0,No,No,20,387.0,Bronze,15.0
7892-QVYKW,Female,0,Yes,Yes,23,1968.8,Silver,21.5
9675-ICXCT,Male,0,Yes,Yes,72,5817.599999999999,Gold,58.0
1024-VRZHF,Male,0,Yes,No,11,824.45,Bronze,10.5
4703-MQYKT,Male,0,No,No,21,411.6,Bronze,11.5
9497-QCMMS,Male,1,No,No,1,93.55,Bronze,11.5
5692-ICXLW,Male,1,No,No,31,2811.7000000000003,Silver,30.5
0602-DDUML,Female,0,No,No,57,3975.75,Gold,53.5
2208-MPXIO,Female,0,Yes,Yes,45,900.0,Bronze,27.5
1960-UYCNN,Male,0,No,No,10,952.5,Bronze,25.0
0348-SDKOL,Female,0,Yes,No,58,5921.799999999999,Gold,24.0
3190-FZATL,Male,0,No,Yes,14,279.3,Bronze,12.0
7336-RLLRH,Male,0,Yes,No,27,2182.95,Silver,38.5
4373-MAVJG,Female,0,Yes,Yes,14,1272.6000000000001,Silver,18.0
8901-HJXTF,Female,0,Yes,Yes,12,350.4,Bronze,11.0
7710-JSYOA,Female,0,Yes,Yes,69,6437.7,Gold,54.5
5419-KLXBN,Female,0,Yes,Yes,25,2228.75,Silver,32.5
3424-NMNBO,Male,1,Yes,No,58,6313.299999999999,Gold,35.0
9885-MFVSU,Female,0,Yes,Yes,35,1622.25,Silver,32.5
4514-GFCFI,Female,1,No,No,16,1356.0,Silver,18.0
0607-MVMGC,Male,0,Yes,Yes,45,3543.75,Gold,47.5
3365-SAIGS,Female,0,No,No,17,1420.35,Silver,23.5
9828-AOQLM,Female,0,Yes,Yes,1,45.7,Bronze,5.5
8022-BECSI,Male,0,No,No,22,431.20000000000005,Bronze,16.0
8000-REIQB,Female,1,No,No,1,69.95,Bronze,5.5
9993-LHIEB,Male,0,Yes,Yes,67,4545.95,Gold,58.5
0266-CLZKZ,Female,0,Yes,Yes,67,7078.55,Gold,58.5
7615-ESMYF,Female,0,Yes,No,2,89.2,Bronze,11.0
3858-VOBET,Male,0,No,No,23,1723.8500000000001,Silver,16.5
7020-OZKXZ,Female,1,No,No,9,679.5,Bronze,14.5
3977-QCRSL,Female,0,No,No,5,100.75,Bronze,5.5
0017-DINOC,Male,0,No,No,54,2440.8,Silver,40.0
1447-PJGGA,Female,0,No,No,57,5429.25,Gold,28.5
8565-CLBZW,Male,0,No,No,24,2156.3999999999996,Silver,15.0
9139-WQQDY,Female,0,Yes,Yes,49,4922.05,Gold,18.5
0224-HJAPT,Male,0,No,No,5,235.75,Bronze,7.5
8086-OVPWV,Male,0,No,No,2,160.4,Bronze,11.0
9430-FRQOC,Female,0,No,Yes,4,348.4,Bronze,17.0
7639-OPLNG,Male,0,Yes,Yes,70,5547.5,Gold,65.0
3074-GQWYX,Male,0,No,No,5,379.5,Bronze,7.5
1492-QGCLU,Male,0,Yes,Yes,53,4542.1,Gold,56.5
6845-RGTYS,Female,0,Yes,No,47,4641.25,Gold,24.5
7328-OWMOM,Female,0,No,Yes,31,623.1,Bronze,20.5
4418-LZMSV,Male,0,Yes,Yes,13,803.4,Bronze,26.5
5155-AZQPB,Female,0,Yes,Yes,28,1397.2,Silver,9.0
8861-HGGKB,Female,0,No,No,10,864.5,Bronze,15.0
1087-GRUYI,Male,0,Yes,No,38,775.1999999999999,Bronze,24.0
7065-YUNRY,Female,0,No,No,1,45.3,Bronze,5.5
7694-VLBWQ,Male,0,Yes,No,67,6974.7,Gold,34.5
2546-KZAAT,Male,0,Yes,No,52,3920.8,Gold,51.0
0181-RITDD,Male,0,Yes,Yes,62,6705.3,Gold,56.0
5989-PGKJB,Female,0,No,No,16,1380.0,Silver,23.0
4795-KTRTH,Female,1,Yes,No,5,405.0,Bronze,4.5
8272-ONJLV,Male,0,No,No,12,1148.4,Silver,22.0
1488-PBLJN,Female,0,Yes,Yes,72,8413.199999999999,Gold,71.0
0308-GIQJT,Male,1,No,No,71,7508.25,Gold,60.5
3778-FOAQW,Female,0,Yes,No,24,483.59999999999997,Bronze,17.0
4452-ROHMO,Female,0,No,No,15,294.0,Bronze,12.5
6481-OGDOO,Male,0,Yes,No,67,6070.2,Gold,25.5
3090-LETTY,Male,0,No,Yes,2,121.9,Bronze,16.0
5349-AZPEW,Female,0,Yes,Yes,5,125.25,Bronze,2.5
3753-TSEMP,Female,0,Yes,No,15,1322.25,Silver,18.5
8305-VHZBZ,Male,0,No,No,1,20.2,Bronze,5.5
9720-JJJOR,Male,0,Yes,Yes,41,2472.2999999999997,Silver,40.5
8100-HZZLJ,Female,0,No,Yes,43,2749.85,Silver,41.5
8775-ERLNB,Male,1,Yes,No,1,74.3,Bronze,-4.5
8309-IEYJD,Female,1,No,No,1,70.6,Bronze,5.5
9172-JITSM,Female,0,Yes,Yes,26,2360.7999999999997,Silver,20.0
6298-QDFNH,Male,0,No,No,22,1745.6999999999998,Silver,17.0
7398-HPYZQ,Male,0,Yes,No,71,6429.05,Gold,70.5
3546-GHEAE,Male,0,No,No,7,136.15,Bronze,6.5
7361-YPXFS,Female,1,No,No,28,1804.6000000000001,Silver,34.0
6557-BZXLQ,Male,1,No,No,16,1114.4,Silver,7.0
2550-QHZGP,Male,0,No,No,7,136.5,Bronze,8.5
7519-JTWQH,Female,0,No,No,69,7624.5,Gold,48.5
2538-OIMXF,Female,0,No,Yes,1,24.7,Bronze,0.5
8543-MSDMF,Male,0,No,No,3,232.20000000000002,Bronze,26.5
9961-JBNMK,Male,1,No,No,21,2032.8,Silver,22.5
1170-SASML,Female,0,Yes,No,69,5892.6,Gold,49.5
4872-JCVCA,Female,0,Yes,No,71,3379.6,Gold,51.5
5346-BZCHP,Female,0,Yes,Yes,69,1338.6,Silver,39.5
2038-LLMLM,Female,0,No,No,48,4984.799999999999,Gold,33.0
6173-ITPWD,Male,0,Yes,No,47,3917.45,Gold,22.5
9734-UYXQI,Female,0,No,No,2,98.8,Bronze,6.0
1216-BGTSP,Male,0,No,No,45,4880.25,Gold,52.5
4138-NAXED,Male,0,No,No,51,4131.0,Gold,35.5
2189-UXTKY,Female,0,Yes,No,22,1742.4,Silver,22.0
0744-BIKKF,Male,0,No,No,72,6238.8,Gold,71.0
7483-IQWIB,Male,0,Yes,Yes,37,3439.15,Gold,30.5
5248-KWLAR,Male,0,Yes,Yes,71,6414.849999999999,Gold,70.5
4958-GZWIY,Male,0,Yes,Yes,7,340.90000000000003,Bronze,13.5
7996-MHXLW,Female,0,No,No,66,1659.8999999999999,Silver,38.0
7833-PKIHD,Male,0,Yes,Yes,51,3896.4,Gold,50.5
7061-OVMIM,Female,0,Yes,Yes,30,586.5,Bronze,20.0
5153-RTHKF,Female,0,No,No,34,2901.8999999999996,Silver,27.0
1852-QSWCD,Male,0,Yes,Yes,64,1587.2,Silver,37.0
4832-VRBMR,Male,1,Yes,No,65,6704.75,Gold,53.5
9079-LWTFD,Male,0,No,No,47,4735.25,Gold,48.5
6356-ELRKD,Female,0,No,No,1,95.6,Bronze,12.5
8624-GIOUT,Female,0,No,No,49,2927.75,Silver,19.5
3392-EHMNK,Female,0,Yes,Yes,67,6304.7,Gold,53.5
5986-WWXDV,Male,0,No,Yes,39,754.6500000000001,Bronze,24.5
3061-BCKYI,Male,0,No,No,14,278.59999999999997,Bronze,12.0
6179-GJPSO,Female,1,No,No,43,4650.45,Gold,35.5
7901-TBKJX,Male,1,No,No,56,5658.8,Gold,48.0
7228-PAQPD,Female,0,No,No,14,827.4,Bronze,22.0
3177-LASXD,Female,0,No,No,1,71.35,Bronze,3.5
7746-QYVCO,Male,0,Yes,Yes,16,893.6,Bronze,23.0
5804-HYIEZ,Male,0,Yes,Yes,70,7423.5,Gold,52.0
9919-FZDED,Male,1,Yes,No,72,6055.2,Gold,58.0
5934-TSSAU,Female,0,Yes,Yes,23,1731.8999999999999,Silver,19.5
3486-KHMLI,Male,0,No,Yes,21,518.6999999999999,Bronze,15.5
4897-QSUYC,Female,0,No,No,1,20.15,Bronze,5.5
1084-UQCHV,Male,0,No,Yes,1,69.75,Bronze,5.5
8290-YWKHZ,Female,1,Yes,No,32,2982.4,Silver,19.0
2955-BJZHG,Male,0,Yes,Yes,17,1374.4499999999998,Silver,18.5
3806-DXQOM,Female,0,No,No,4,134.6,Bronze,8.0
6784-XYJAE,Female,0,No,No,36,2008.8,Silver,22.0
3933-DQPWX,Female,0,No,No,50,1985.0000000000002,Silver,40.0
6661-EIPZC,Female,0,Yes,Yes,48,1416.0,Silver,29.0
8957-THMOA,Female,0,No,Yes,50,1007.4999999999999,Silver,18.0
2251-PYLPB,Male,0,Yes,No,72,5727.599999999999,Gold,60.0
5555-RNPGT,Male,0,No,Yes,10,248.0,Bronze,10.0
1057-FOGLZ,Female,0,No,No,18,353.7,Bronze,6.0
9300-RENDD,Male,0,No,No,1,79.95,Bronze,4.5
0761-AETCS,Female,0,No,No,1,19.3,Bronze,5.5
8087-LGYHQ,Male,0,No,No,9,846.4499999999999,Bronze,24.5
4137-BTIKL,Male,0,No,No,2,181.5,Bronze,16.0
2190-BCXEC,Female,0,Yes,No,40,3154.0,Gold,30.0
6227-FBDXH,Male,0,Yes,No,69,6865.5,Gold,54.5
2153-MREFK,Female,0,Yes,No,37,3670.4,Gold,27.5
2911-WDXMV,Male,0,No,Yes,18,1449.8999999999999,Silver,13.0
7206-PQBBZ,Male,1,Yes,No,11,772.2,Bronze,10.5
3106-ULWFW,Female,0,Yes,No,8,681.6,Bronze,14.0
0925-VYDLG,Female,0,No,No,3,225.75,Bronze,6.5
4547-FZJWE,Male,0,Yes,Yes,55,3269.75,Gold,42.5
7422-WNBTY,Male,0,Yes,No,33,3080.5499999999997,Gold,36.5
0842-IWYCP,Female,0,No,No,46,2067.7000000000003,Silver,28.0
3521-HTQTV,Male,0,No,No,34,887.4000000000001,Bronze,22.0
3744-ZBHON,Female,0,No,No,3,60.599999999999994,Bronze,6.5
3373-DIUUN,Male,0,Yes,Yes,30,637.5,Bronze,20.0
8383-SGHJU,Female,0,No,No,33,1960.2,Silver,31.5
7607-QKKTJ,Male,0,Yes,Yes,45,4275.0,Gold,42.5
7707-PYBBH,Male,0,No,No,40,2476.0,Silver,40.0
8984-HPEMB,Female,0,No,No,71,8424.15,Gold,64.5
4349-GFQHK,Male,0,No,No,1,54.35,Bronze,10.5
4139-DETXS,Female,0,Yes,Yes,72,4640.400000000001,Gold,66.0
9779-DPNEJ,Female,0,Yes,Yes,22,1763.3000000000002,Silver,21.0
9805-FILKB,Male,0,Yes,Yes,46,929.1999999999999,Bronze,28.0
5793-YOLJN,Female,0,Yes,Yes,55,1155.0,Silver,12.5
0673-IGUQO,Male,0,No,No,1,20.45,Bronze,5.5
4123-FCVCB,Female,0,No,No,12,910.1999999999999,Bronze,16.0
8819-IMISP,Male,0,No,No,31,2493.9500000000003,Silver,25.5
7802-EFKNY,Male,0,Yes,No,5,124.75,Bronze,2.5
8311-UEUAB,Female,0,Yes,Yes,67,5058.5,Gold,53.5
5858-EAFCZ,Male,0,No,No,1,44.45,Bronze,5.5
8035-BUYVG,Male,0,Yes,No,40,1694.0,Silver,15.0
1163-ONYEY,Male,0,Yes,Yes,41,3056.5499999999997,Gold,45.5
9787-XVQIU,Male,0,No,No,1,75.3,Bronze,5.5
8945-MUQUF,Male,0,No,No,51,4834.8,Gold,29.5
5656-MJEFC,Male,0,Yes,Yes,42,2022.3,Silver,41.0
6082-OQFBA,Male,0,Yes,Yes,23,451.95,Bronze,16.5
8051-HJRLT,Female,1,No,No,1,70.55,Bronze,5.5
8974-OVACP,Female,0,No,No,1,20.15,Bronze,3.5
4010-YLMVT,Female,0,No,No,56,5969.599999999999,Gold,53.0
1379-FRVEB,Male,0,No,Yes,15,1365.0,Silver,22.5
8612-GXIDD,Male,0,Yes,Yes,12,304.79999999999995,Bronze,9.0
6288-CHQJB,Female,0,Yes,Yes,54,3777.3,Gold,46.0
8160-HOWOX,Female,0,No,No,7,467.94999999999993,Bronze,18.5
3023-GFLBR,Female,0,Yes,Yes,33,2842.9500000000003,Silver,26.5
6648-INWPS,Male,0,Yes,Yes,16,322.4,Bronze,13.0
4223-BKEOR,Female,0,No,Yes,21,1361.85,Silver,30.5
4079-VTGLK,Male,1,Yes,No,30,2245.5,Silver,35.0
1763-WQFUK,Male,0,No,No,3,151.5,Bronze,11.5
1391-UBDAR,Male,0,No,No,11,801.9000000000001,Bronze,15.5
8894-JVDCV,Female,0,No,No,62,7133.099999999999,Gold,66.0
2023-VQFDL,Male,0,No,No,18,342.0,Bronze,14.0
1345-GKDZZ,Male,0,No,Yes,6,117.30000000000001,Bronze,8.0
2014-MKGMH,Female,0,No,No,46,4650.599999999999,Gold,37.0
5628-FCGYG,Male,0,No,No,21,1766.1,Silver,20.5
2560-WBWXF,Male,0,No,No,68,1642.1999999999998,Silver,39.0
0248-IPDFW,Female,0,No,No,1,50.1,Bronze,5.5
7978-DKUQH,Female,0,Yes,No,25,1864.9999999999998,Silver,22.5
4335-UPJSI,Female,0,No,Yes,24,474.0,Bronze,17.0
0524-IAVZO,Female,0,Yes,No,30,2550.0,Silver,25.0
2737-YNGYW,Female,0,No,No,2,161.1,Bronze,11.0
1784-EZDKJ,Male,0,Yes,No,51,5446.8,Gold,50.5
9297-FVVDH,Female,0,Yes,Yes,57,4816.5,Gold,48.5
8007-YYPWD,Female,0,No,No,15,375.75,Bronze,12.5
7101-HRBLJ,Female,0,Yes,Yes,72,6026.400000000001,Gold,71.0
5159-YFPKQ,Female,0,No,No,2,151.6,Bronze,11.0
6635-CPNUN,Male,0,Yes,No,28,2704.7999999999997,Silver,34.0
4021-RQSNY,Male,1,Yes,No,29,2856.5,Silver,18.5
5453-YBTWV,Male,0,Yes,Yes,70,7077.0,Gold,65.0
5039-LZRQT,Female,0,No,No,13,262.59999999999997,Bronze,11.5
2931-VUVJN,Female,1,Yes,No,59,5548.95,Gold,34.5
9061-TIHDA,Male,1,Yes,No,13,1238.25,Silver,21.5
8699-ASUFO,Male,1,Yes,No,7,520.8000000000001,Bronze,8.5
6418-PIQSP,Female,0,Yes,No,62,5022.0,Gold,53.0
8220-OCUFY,Female,0,No,No,21,1265.25,Silver,30.5
3995-WFCSM,Female,0,No,No,2,121.7,Bronze,16.0
1895-QTKDO,Female,0,No,No,1,43.95,Bronze,5.5
2038-OEQZH,Male,0,No,No,4,344.2,Bronze,11.0
1178-PZGAB,Female,0,No,No,19,384.75,Bronze,12.5
7927-AUXBZ,Female,0,No,No,30,2554.5,Silver,30.0
2626-VEEWG,Male,0,Yes,Yes,67,1299.8,Silver,38.5
2878-RMWXY,Male,1,Yes,No,72,7390.8,Gold,59.0
1657-DYMBM,Male,0,Yes,No,53,1054.6999999999998,Silver,31.5
7311-MQJCH,Female,0,No,No,5,97.75,Bronze,7.5
7375-WMVMT,Male,1,Yes,No,71,6780.5,Gold,60.5
1136-XGEQU,Female,0,Yes,Yes,50,4207.5,Gold,55.0
2530-FMFXO,Male,0,Yes,Yes,56,5779.2,Gold,53.0
6844-DZKRF,Male,0,No,No,2,100.4,Bronze,3.0
4695-WJZUE,Female,1,No,No,2,177.1,Bronze,16.0
7619-ODSGN,Male,0,Yes,Yes,24,1314.0,Silver,22.0
5970-GHJAW,Male,0,Yes,Yes,46,917.6999999999999,Bronze,28.0
8879-XUAHX,Male,0,Yes,No,71,8253.75,Gold,70.5
3689-MOZGR,Female,0,No,No,29,904.8,Bronze,11.5
4195-PNGZS,Male,0,Yes,Yes,69,1687.05,Silver,39.5
5003-XZWWO,Male,0,Yes,No,71,5978.2,Gold,65.5
3988-RQIXO,Female,1,No,No,1,91.3,Bronze,11.5
7622-FWGEW,Male,1,Yes,No,56,4796.400000000001,Gold,43.0
6922-NCEDI,Male,0,No,Yes,56,1187.2,Silver,33.0
2514-GINMM,Male,0,No,No,1,79.5,Bronze,0.5
9891-NQDBD,Female,0,Yes,No,28,715.4,Bronze,19.0
6131-IUNXN,Female,0,Yes,Yes,19,383.8,Bronze,14.5
8548-AWOFC,Male,0,Yes,No,66,4214.1,Gold,42.0
9798-DRYDS,Female,0,Yes,Yes,17,1053.15,Silver,23.5
8532-UEFWH,Male,0,Yes,Yes,52,1339.0,Silver,31.0
6296-DDOOR,Female,0,No,No,19,1105.8,Silver,24.5
7951-VRDVK,Female,0,No,No,36,3090.6,Gold,53.0
5931-FLJJF,Male,1,Yes,No,7,490.69999999999993,Bronze,8.5
4815-YOSUK,Male,0,Yes,Yes,72,7552.8,Gold,66.0
2659-VXMWZ,Male,0,Yes,Yes,67,7457.099999999999,Gold,35.5
0380-NEAVX,Male,1,No,No,34,3394.8999999999996,Gold,42.0
3207-OYBWH,Male,1,Yes,No,57,5429.25,Gold,24.5
4285-GYRQC,Female,0,Yes,No,7,603.75,Bronze,14.5
7216-EWTRS,Female,1,Yes,No,1,100.8,Bronze,12.5
4365-MSDYN,Male,0,Yes,No,8,156.4,Bronze,9.0
7036-TYDEC,Female,0,No,No,69,7176.0,Gold,59.5
5802-ADBRC,Female,0,Yes,No,50,5220.0,Gold,50.0
8076-FEZKJ,Male,0,No,No,10,195.0,Bronze,10.0
5197-YPYBZ,Female,0,Yes,Yes,12,303.0,Bronze,7.0
8337-MSSXB,Female,0,No,No,14,1208.2,Silver,12.0
4312-GVYNH,Female,0,Yes,No,70,3489.5,Gold,55.0
8495-LJDFO,Female,1,No,No,64,6972.8,Gold,62.0
0839-JTCUD,Female,0,Yes,Yes,66,5933.400000000001,Gold,68.0
5494-WOZRZ,Female,0,Yes,Yes,71,5822.0,Gold,65.5
1302-UHBDD,Male,1,No,No,20,1799.0,Silver,25.0
2234-EOFPT,Male,0,Yes,No,72,5713.2,Gold,66.0
8619-IJNDK,Female,0,Yes,Yes,71,4547.55,Gold,60.5
8378-LKJAF,Male,0,Yes,Yes,38,3843.7000000000003,Gold,39.0
8182-BJDSI,Female,0,No,No,28,2518.6,Silver,21.0
2528-HFYZX,Male,1,Yes,No,17,1299.65,Silver,18.5
1153-GNOLC,Male,0,No,No,33,1290.3,Silver,26.5
3298-QEICA,Female,0,Yes,Yes,23,795.8000000000001,Bronze,17.5
0788-DXBFY,Male,0,Yes,Yes,58,1133.9,Silver,28.0
3597-YASZG,Female,1,Yes,No,70,7311.5,Gold,60.0
3496-LFSZU,Male,0,Yes,No,4,282.0,Bronze,7.0
5242-UOWHD,Male,0,Yes,Yes,45,915.7500000000001,Bronze,27.5
2482-CZGBB,Male,0,No,No,10,700.0,Bronze,10.0
6479-SZPLM,Male,0,Yes,Yes,36,700.1999999999999,Bronze,23.0
8097-VBQTZ,Male,0,No,No,54,3774.6000000000004,Gold,36.0
4500-HKANN,Male,0,Yes,Yes,23,1373.1000000000001,Silver,26.5
9917-KWRBE,Female,0,Yes,Yes,41,3212.35,Gold,45.5
3420-ZDBMA,Male,1,No,No,5,357.25,Bronze,-2.5
2212-LYASK,Male,0,Yes,Yes,27,1237.95,Silver,22.5
1393-IMKZG,Female,0,No,No,1,95.85,Bronze,10.5
8069-RHUXK,Female,0,Yes,Yes,67,2391.9,Silver,31.5
3398-GCPMU,Female,1,Yes,Yes,72,6447.599999999999,Gold,67.0
2908-WGAXL,Female,0,Yes,Yes,56,1397.2,Silver,25.0
3378-AJRAO,Male,0,Yes,Yes,44,1093.4,Silver,27.0
1013-QCWAM,Female,1,Yes,No,66,6652.8,Gold,45.0
0866-QLSIR,Female,0,No,No,34,2189.6000000000004,Silver,17.0
6050-FFXES,Female,0,Yes,No,69,7269.15,Gold,57.5
7181-BQYBV,Female,0,Yes,Yes,1,102.45,Bronze,25.5
0362-RAOQO,Female,0,No,No,40,786.0,Bronze,25.0
9554-DFKIC,Male,0,Yes,Yes,30,1633.5,Silver,25.0
5527-ACHSO,Female,0,No,No,11,775.5,Bronze,25.5
0829-DDVLK,Female,0,No,No,15,301.5,Bronze,2.5
1399-UBQIU,Male,0,No,No,11,762.8499999999999,Bronze,25.5
1813-JLKWR,Female,0,Yes,Yes,64,1267.2,Silver,37.0
0336-PIKEI,Male,1,Yes,No,72,5356.8,Gold,66.0
7322-OCWHC,Male,1,Yes,No,72,6699.599999999999,Gold,51.0
9537-VHDTA,Female,0,No,Yes,1,51.2,Bronze,10.5
4957-TIALW,Female,0,No,Yes,15,983.9999999999999,Bronze,32.5
2054-PJOCK,Female,0,No,No,60,4833.0,Gold,55.0
9150-HEPMB,Male,0,No,No,56,2951.2000000000003,Silver,43.0
9030-QGZNL,Female,0,No,No,8,166.8,Bronze,-1.0
6204-IEUXJ,Female,0,No,No,3,240.29999999999998,Bronze,16.5
3126-WQMGH,Female,0,Yes,No,49,2555.35,Silver,29.5
4529-CKBCL,Female,0,No,No,2,160.4,Bronze,11.0
2506-CLAKW,Female,0,No,No,6,588.9000000000001,Bronze,33.0
7176-WRTNX,Male,0,No,No,70,8046.5,Gold,70.0
1583-IHQZE,Male,0,No,No,12,1355.4,Silver,36.0
5732-IKGQH,Male,1,Yes,No,52,5431.400000000001,Gold,40.0
9239-GZHZE,Female,0,Yes,No,72,8182.8,Gold,71.0
7205-BAIAD,Female,0,No,No,40,824.0,Bronze,25.0
0151-ONTOV,Female,0,No,No,1,70.9,Bronze,5.5
4140-MUHUG,Female,1,No,No,3,260.54999999999995,Bronze,14.5
0093-EXYQL,Female,1,No,No,40,3662.0,Gold,35.0
8064-RAVOH,Male,0,No,Yes,1,49.85,Bronze,10.5
0219-QAERP,Male,0,Yes,No,30,594.0,Bronze,20.0
0320-JDNQG,Male,0,Yes,Yes,23,2296.5499999999997,Silver,20.5
7180-PISOG,Male,0,Yes,Yes,1,74.5,Bronze,5.5
9168-INPSZ,Female,1,Yes,No,44,4582.6,Gold,47.0
3571-RFHAR,Male,0,No,No,65,7094.75,Gold,38.5
0015-UOCOJ,Female,1,No,No,7,337.40000000000003,Bronze,13.5
5334-AFQJB,Male,1,No,No,72,1807.2,Silver,41.0
2754-SDJRD,Female,1,No,No,8,801.2,Bronze,14.0
9578-VRMNM,Female,0,No,No,16,1043.2,Silver,15.0
1587-FKLZB,Male,1,Yes,Yes,66,6567.0,Gold,33.0
6140-QNRQQ,Male,0,No,No,1,71.55,Bronze,5.5
8963-JLGJT,Male,0,No,Yes,3,167.7,Bronze,16.5
4307-KTUMW,Male,0,Yes,No,53,4976.700000000001,Gold,26.5
1465-LNTLJ,Male,1,Yes,No,8,515.2,Bronze,24.0
5440-FLBQG,Male,1,Yes,No,69,7479.6,Gold,36.5
2135-DQWAQ,Female,0,No,No,5,426.5,Bronze,17.5
4056-QHXHZ,Female,0,Yes,Yes,72,7736.400000000001,Gold,66.0
7470-MCQTK,Female,0,Yes,No,13,633.75,Bronze,17.5
7488-MXJIV,Female,0,No,No,4,342.6,Bronze,12.0
7401-JIXNM,Female,0,Yes,Yes,54,4930.2,Gold,62.0
9339-FIIJL,Male,0,Yes,No,72,6188.400000000001,Gold,66.0
2027-FECZV,Male,0,No,No,12,1280.4,Silver,23.0
2672-DZUOY,Male,0,No,No,1,25.15,Bronze,0.5
4706-DGAHW,Male,1,No,No,1,45.2,Bronze,-4.5
3870-MQAMG,Female,0,Yes,No,54,5958.9,Gold,37.0
6670-MFRPK,Male,0,Yes,Yes,69,5464.8,Gold,34.5
6177-PEVRA,Female,0,No,No,48,2664.0,Silver,39.0
4800-CZMPC,Female,0,Yes,Yes,48,4956.0,Gold,37.0
4813-HQMGZ,Female,0,Yes,No,8,722.0,Bronze,19.0
7579-KKLOE,Male,0,Yes,Yes,71,6478.75,Gold,70.5
7377-DMMRI,Male,0,No,No,2,95.6,Bronze,11.0
8402-EIVQS,Male,0,Yes,No,67,6760.3,Gold,58.5
4947-DSMXK,Male,0,Yes,Yes,34,3321.8,Gold,35.0
7245-NIIWQ,Female,0,No,No,3,209.54999999999998,Bronze,6.5
0002-ORFBO,Female,0,Yes,Yes,9,590.4,Bronze,24.5
3324-OIRTO,Male,0,Yes,Yes,71,7430.150000000001,Gold,65.5
5414-OFQCB,Male,0,No,No,57,5155.650000000001,Gold,43.5
4967-WPNCF,Male,0,No,No,72,4586.400000000001,Gold,62.0
8552-OBVRU,Female,1,Yes,Yes,48,5016.0,Gold,54.0
8499-BRXTD,Male,0,No,No,18,361.8,Bronze,14.0
9154-QDGTH,Male,0,Yes,Yes,43,4484.9,Gold,46.5
8197-BFWVU,Female,0,Yes,Yes,72,6714.0,Gold,71.0
2577-GVSIL,Male,0,Yes,Yes,35,2570.75,Silver,33.5
9367-OIUXP,Male,0,No,No,4,82.8,Bronze,7.0
6770-UAYGJ,Female,0,Yes,Yes,49,1237.25,Silver,29.5
6463-HHXJR,Female,0,Yes,Yes,71,7135.5,Gold,60.5
7928-VJYAB,Male,0,Yes,Yes,11,996.5999999999999,Bronze,20.5
1187-WILMM,Male,0,Yes,Yes,63,5632.200000000001,Gold,66.5
9776-OJUZI,Female,1,No,No,65,6204.25,Gold,52.5
1306-RPWXZ,Female,0,No,Yes,49,1002.05,Silver,29.5
8949-JTMAY,Female,0,No,No,29,2859.3999999999996,Silver,26.5
2774-LVQUS,Female,1,Yes,No,15,1245.75,Silver,22.5
3097-PYWXL,Female,0,Yes,Yes,4,79.8,Bronze,1.0
2266-SJNAT,Female,0,Yes,No,72,7858.8,Gold,66.0
0869-PAPRP,Female,1,Yes,No,26,2228.2000000000003,Silver,20.0
4238-JSSWH,Female,1,Yes,No,35,3571.75,Gold,33.5
2972-YDYUW,Female,0,No,No,57,5397.900000000001,Gold,48.5
1104-FEJAM,Male,0,Yes,Yes,28,1803.2000000000003,Silver,29.0
2809-ILCYT,Female,0,Yes,No,25,670.0,Bronze,17.5
5499-ECUTN,Female,0,Yes,No,47,3104.35,Gold,43.5
4981-FLTMF,Female,0,Yes,Yes,57,3716.4,Gold,48.5
9121-PHQSR,Male,1,Yes,No,16,1360.8,Silver,18.0
3113-IWHLC,Male,0,No,No,5,279.0,Bronze,17.5
3211-ILJTT,Male,0,Yes,No,17,1196.8000000000002,Silver,13.5
4612-THJBS,Female,1,No,No,56,5866.0,Gold,29.0
4277-BWBML,Male,0,Yes,Yes,72,1436.3999999999999,Silver,25.0
4094-NSEDU,Female,1,No,No,21,1979.25,Silver,17.5
0234-TEVTT,Female,0,Yes,Yes,48,2160.0,Silver,39.0
4304-TSPVK,Female,0,Yes,No,68,7813.200000000001,Gold,67.0
1552-AAGRX,Female,0,No,No,30,3192.0,Gold,40.0
2637-FKFSY,Female,0,Yes,No,3,138.3,Bronze,6.5
9796-MVYXX,Female,1,No,No,14,555.8000000000001,Bronze,22.0
