engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling,Churn
40.5,6,False,0,0,61,0.0,False,1670.3833333333334,5011.150000000001,82.15,4904.85,True,0,True,79.11048387096774,False,True,False,1,0
37.0,2,False,0,0,54,0.09090909090909091,False,911.5200000000001,4557.6,84.4,4484.05,True,5,True,81.52818181818182,False,False,False,0,0
31.5,4,False,0,0,33,0.0,False,502.425,2009.7,60.9,2033.85,False,0,False,59.81911764705882,False,False,False,1,0
18.5,1,True,0,0,27,0.0,True,273.375,546.75,20.25,538.2,False,0,False,19.22142857142857,False,False,True,1,0
10.5,6,False,0,0,1,0.0,False,26.400000000000002,79.2,79.2,79.2,True,0,True,39.6,True,False,False,1,1
31.5,3,True,0,0,23,0.0,False,438.38,2191.9,95.3,2192.9,True,0,False,91.37083333333334,False,False,False,0,0
5.5,3,True,0,0,1,0.0,False,9.925,19.85,19.85,19.85,False,0,False,9.925,True,False,True,0,0
57.5,1,True,0,0,45,0.0,True,474.46875,3795.75,84.35,3858.05,False,0,False,83.87065217391304,False,False,False,1,0
24.5,1,True,0,0,39,0.0,True,387.07500000000005,774.1500000000001,19.85,854.8,False,0,False,21.369999999999997,False,False,True,1,0
22.5,1,True,0,0,5,0.0,False,70.0,350.0,70.0,347.4,False,0,False,57.9,True,False,False,1,1
66.0,0,True,0,0,72,0.0,True,846.5142857142856,5925.599999999999,82.3,5815.15,False,0,False,79.65958904109588,False,True,False,0,0
44.0,4,False,0,0,58,0.0,False,968.6,3874.4,66.8,3970.4,False,0,False,67.2949152542373,False,False,False,1,0
55.0,1,True,0,0,70,0.0,True,624.4,3122.0,44.6,3058.15,False,0,False,43.072535211267606,False,True,False,1,0
55.5,1,True,0,0,61,0.0,False,1000.9083333333333,6005.45,98.45,6145.2,True,0,False,99.11612903225806,False,True,False,1,0
6.0,3,True,0,0,2,0.0,False,70.7,141.4,70.7,129.2,True,0,False,43.06666666666666,True,False,False,0,0
22.0,0,True,0,0,46,0.06382978723404255,False,573.85,1147.7,24.95,1165.9,False,3,False,24.806382978723406,False,False,True,0,0
5.5,4,False,0,0,1,0.0,False,24.975,49.95,49.95,49.95,False,0,False,24.975,True,False,False,1,1
16.0,6,False,0,0,22,0.0,False,761.75,1523.5,69.25,1554.0,True,0,True,67.56521739130434,False,False,False,1,1
54.0,1,True,0,0,48,0.0,True,702.8571428571429,4920.0,102.5,4904.25,True,0,False,100.08673469387755,False,False,False,1,0
62.0,0,True,0,0,64,0.0,True,791.3142857142857,5539.2,86.55,5632.55,False,0,False,86.65461538461538,False,True,False,0,0
21.0,0,False,5,0,72,0.0684931506849315,True,874.8,1749.6,24.3,1643.25,False,10,False,22.51027397260274,False,True,True,0,0
21.0,4,False,0,0,12,0.0,False,175.05,700.2,58.35,740.55,False,0,False,56.965384615384615,False,False,False,1,0
29.0,6,False,2,1,34,0.05714285714285714,False,640.9,3204.5,94.25,3217.55,True,4,True,91.93,False,False,False,1,1
61.0,0,True,0,0,72,0.0,True,825.0,4950.0,68.75,4888.2,False,0,False,66.96164383561644,False,True,False,0,0
29.5,6,False,0,0,29,0.0,False,622.05,2488.2,85.8,2440.25,True,0,True,81.34166666666667,False,False,False,1,0
21.5,0,True,0,0,33,0.0,False,331.65000000000003,663.3000000000001,20.1,620.55,False,0,False,18.251470588235293,False,False,True,0,0
5.5,3,True,0,0,1,0.0,False,10.175,20.35,20.35,20.35,False,0,False,10.175,True,False,True,0,0
61.0,3,True,0,0,62,0.0,False,981.3714285714285,6869.599999999999,110.8,6840.95,True,0,True,108.58650793650793,False,True,False,1,0
18.5,3,False,4,0,41,0.16666666666666666,False,598.6,2993.0,73.0,3001.2,False,11,True,71.45714285714286,False,False,False,1,1
20.0,1,False,8,1,64,0.12307692307692308,False,1280.6399999999999,6403.2,100.05,6254.2,True,16,False,96.21846153846154,False,True,False,1,1
17.0,4,False,0,0,4,0.0,False,82.85,331.4,82.85,319.6,True,0,False,63.92,True,False,False,1,0
27.0,6,False,0,0,24,0.0,False,506.1,2024.4,84.35,1938.05,True,0,True,77.52199999999999,False,False,False,1,0
12.0,0,True,0,0,14,0.0,False,136.85,273.7,19.55,294.5,False,0,False,19.633333333333333,False,False,True,0,0
6.5,3,True,0,0,3,0.0,False,29.925,59.85,19.95,58.3,False,0,False,14.575,True,False,True,0,0
19.0,4,False,0,0,4,0.8,False,66.53333333333333,399.2,99.8,442.85,True,4,False,88.57000000000001,True,False,False,1,1
14.0,6,False,0,0,18,0.0,False,315.0,630.0,35.0,553.0,False,0,True,29.105263157894736,False,False,False,1,1
19.0,6,False,0,0,8,0.0,False,132.5,530.0,66.25,546.45,False,0,True,60.71666666666667,True,False,False,1,0
22.5,0,True,0,0,35,0.0,True,407.75,815.5,23.3,797.1,False,0,False,22.141666666666666,False,False,True,0,0
5.5,5,False,0,0,1,0.0,False,38.0,76.0,76.0,76.0,True,0,True,38.0,True,False,False,0,1
38.0,1,True,0,0,66,0.0,True,834.9,1669.8,25.3,1673.8,False,0,False,24.982089552238804,False,True,True,1,0
15.0,1,True,0,0,8,0.2222222222222222,True,89.1,356.4,44.55,343.45,False,2,False,38.16111111111111,True,False,False,1,0
56.5,1,True,0,0,71,0.027777777777777776,False,1231.85,7391.099999999999,104.1,7412.25,True,2,False,102.94791666666667,False,True,False,1,0
28.5,4,False,2,0,43,0.045454545454545456,False,994.9125,3979.65,92.55,4039.0,True,4,False,91.79545454545455,False,False,False,1,0
16.0,6,False,0,0,2,0.0,False,46.925,187.7,93.85,170.85,True,0,True,56.949999999999996,True,False,False,1,1
39.5,4,False,0,0,29,0.0,False,490.3416666666667,2942.05,101.45,2948.6,True,0,False,98.28666666666666,False,False,False,1,0
10.5,6,False,3,0,15,0.1875,False,316.125,1264.5,84.3,1308.4,True,6,True,81.775,False,False,False,1,1
57.5,0,True,0,0,65,0.0,True,1024.2916666666667,6145.75,94.55,6078.75,True,0,False,92.10227272727273,False,True,False,0,0
37.5,5,False,0,0,35,0.0,False,668.5,3342.5,95.5,3418.2,True,0,True,94.94999999999999,False,False,False,0,0
57.0,1,True,0,0,64,0.0,False,1069.8666666666666,6419.2,100.3,6603.8,True,0,False,101.59692307692308,False,True,False,1,0
41.0,1,False,0,0,58,0.06779661016949153,True,643.8,3219.0,55.5,3166.9,False,4,False,53.67627118644068,False,False,False,1,0
9.0,4,False,0,0,18,0.2631578947368421,False,299.1,897.3000000000001,49.85,865.75,False,5,False,45.56578947368421,False,False,False,1,0
48.5,4,False,0,0,67,0.0,False,1499.9624999999999,5999.849999999999,89.55,6373.1,True,0,False,93.72205882352942,False,True,False,1,0
36.5,1,True,0,0,63,0.0,True,603.2249999999999,1206.4499999999998,19.15,1177.05,False,0,False,18.39140625,False,True,True,1,0
50.0,6,False,0,0,60,0.0,False,1197.6,5988.0,99.8,5985.75,True,0,True,98.12704918032787,False,True,False,1,0
14.5,4,False,0,0,9,0.0,False,253.20000000000002,759.6,84.4,732.5,True,0,False,73.25,True,False,False,1,1
70.0,1,True,0,0,70,0.0,True,989.1875,7913.5,113.05,7869.05,True,0,False,110.83169014084507,False,True,False,1,0
27.5,6,False,0,0,15,0.0,False,303.3,1516.5,101.1,1504.05,True,0,True,94.003125,False,False,False,1,1
29.0,0,True,0,0,48,0.0,False,478.8,957.6,19.95,936.7,False,0,False,19.116326530612245,False,False,True,0,0
31.0,6,False,0,0,12,0.0,False,148.3,889.8000000000001,74.15,741.4,False,0,True,57.03076923076923,False,False,False,1,0
60.5,3,True,0,0,71,0.0,False,1088.6666666666667,6532.0,92.0,6585.2,True,0,True,91.46111111111111,False,True,False,1,0
32.0,5,False,0,0,44,0.0,False,1083.1333333333334,3249.4,73.85,3122.4,True,0,True,69.38666666666667,False,False,False,0,0
5.5,6,False,0,0,1,0.0,False,25.225,50.45,50.45,50.45,False,0,True,25.225,True,False,False,1,1
27.5,0,True,0,0,45,0.0,True,550.125,1100.25,24.45,1088.25,False,0,False,23.657608695652176,False,False,True,0,0
16.5,0,True,0,0,23,0.0,False,285.2,570.4,24.8,615.35,False,0,False,25.639583333333334,False,False,True,0,0
36.5,1,True,0,0,43,0.0,False,697.1375,2788.55,64.85,2908.2,False,0,False,66.09545454545454,False,False,False,1,0
22.5,3,True,0,0,35,0.0,False,363.125,726.25,20.75,739.9,False,0,False,20.552777777777777,False,False,True,0,0
29.5,4,False,0,0,9,0.0,False,103.42500000000001,620.5500000000001,68.95,593.85,False,0,False,59.385000000000005,True,False,False,1,0
22.0,4,False,1,0,12,0.07692307692307693,False,239.88000000000002,1199.4,99.95,1132.75,True,2,False,87.13461538461539,False,False,False,1,1
62.5,4,False,0,0,65,0.0,False,1015.8571428571429,7111.0,109.4,7227.45,True,0,False,109.50681818181818,False,True,False,1,0
16.0,6,False,0,0,2,0.0,False,45.7,182.8,91.4,193.6,True,0,True,64.53333333333333,True,False,False,1,1
18.5,3,True,0,0,27,0.0,False,661.5,1323.0,49.0,1291.35,False,0,False,46.11964285714286,False,False,False,0,0
30.0,1,True,0,0,40,0.0,False,670.0,2010.0,50.25,2023.55,False,0,False,49.354878048780485,False,False,False,1,0
12.5,4,False,0,0,5,0.0,False,125.91666666666667,377.75,75.55,349.65,True,0,False,58.275,True,False,False,1,1
9.0,0,True,0,0,8,0.0,False,79.6,159.2,19.9,153.95,False,0,False,17.105555555555554,True,False,True,0,0
43.0,1,False,0,0,58,0.05084745762711865,False,1134.48,5672.4,97.8,5458.8,True,3,False,92.52203389830508,False,False,False,1,0
31.0,2,False,4,0,52,0.11320754716981132,False,869.2666666666665,5215.599999999999,100.3,5244.45,True,10,True,98.95188679245283,False,False,False,0,0
16.5,4,False,0,0,3,0.0,False,41.849999999999994,167.39999999999998,55.8,154.55,False,0,False,38.6375,True,False,False,1,0
51.5,3,False,0,0,41,0.047619047619047616,True,569.6437500000001,4557.150000000001,111.15,4507.15,True,2,True,107.31309523809523,False,False,False,1,0
30.0,4,False,0,0,20,0.0,False,394.2,1971.0,98.55,2031.95,True,0,False,96.75952380952381,False,False,False,1,0
5.5,6,False,0,0,1,0.0,False,25.025,50.05,50.05,50.05,False,0,True,25.025,True,False,False,1,0
12.0,3,True,0,0,4,0.0,False,107.73333333333333,323.2,80.8,332.45,True,0,False,66.49,True,False,False,0,1
16.5,5,False,0,0,23,0.0,False,239.775,479.55,20.85,473.9,False,0,True,19.745833333333334,False,False,True,0,0
8.0,3,True,0,0,6,0.0,False,58.5,117.0,19.5,106.8,False,0,False,15.257142857142856,True,False,True,0,0
9.0,4,False,0,0,8,0.0,False,77.4,154.8,19.35,152.6,False,0,False,16.955555555555556,True,False,True,1,0
25.0,3,False,1,0,18,0.05263157894736842,False,250.2,1251.0,69.5,1199.4,False,2,False,63.126315789473686,False,False,False,0,0
41.0,4,False,0,0,52,0.0,False,634.4,2537.6,48.8,2555.05,False,0,False,48.20849056603774,False,False,False,1,0
33.5,6,False,0,0,31,0.03125,False,585.9,2929.5,94.5,2979.2,True,1,True,93.1,False,False,False,1,0
9.5,4,False,0,0,29,0.16666666666666666,False,299.42499999999995,598.8499999999999,20.65,654.85,False,5,False,21.828333333333333,False,False,True,1,0
30.0,1,False,2,0,36,0.1891891891891892,True,545.4,3817.8,106.05,3834.4,True,9,False,103.63243243243244,False,False,False,1,0
14.0,6,False,2,0,16,0.29411764705882354,False,320.0,1600.0,100.0,1534.75,True,7,True,90.27941176470588,False,False,False,1,1
42.0,3,False,0,0,42,0.046511627906976744,False,758.0999999999999,4548.599999999999,108.3,4586.15,True,2,True,106.65465116279069,False,False,False,1,0
5.5,5,False,0,0,1,0.0,False,10.275,20.55,20.55,20.55,False,0,True,10.275,True,False,True,0,1
55.0,3,True,0,0,60,0.0,True,996.5,5979.0,99.65,5941.05,True,0,True,97.39426229508197,False,True,False,1,0
13.5,6,False,1,0,5,0.16666666666666666,False,106.625,426.5,85.3,424.15,True,2,True,70.69166666666666,True,False,False,1,1
31.0,3,True,0,0,22,0.0,False,421.96000000000004,2109.8,95.9,2234.95,True,0,False,97.17173913043477,False,False,False,0,0
23.0,0,True,0,0,36,0.0,False,360.0,720.0,20.0,666.75,False,0,False,18.02027027027027,False,False,True,0,0
7.0,5,False,0,0,4,0.0,False,140.8,281.6,70.4,281.0,True,0,True,56.2,True,False,False,0,1
24.5,3,True,0,0,9,0.0,False,116.91000000000001,584.5500000000001,64.95,547.8,False,0,False,54.779999999999994,True,False,False,0,0
10.5,3,True,0,0,1,0.0,False,24.866666666666664,74.6,74.6,74.6,True,0,False,37.3,True,False,False,0,0
16.0,6,False,0,0,12,0.0,False,196.80000000000004,590.4000000000001,49.2,571.15,False,0,True,43.934615384615384,False,False,False,1,0
29.5,1,True,0,0,23,0.041666666666666664,False,339.25,1696.25,73.75,1756.6,False,1,False,73.19166666666666,False,False,False,1,0
51.0,1,True,0,0,62,0.0,False,1144.52,5722.599999999999,92.3,5731.45,True,0,False,90.97539682539683,False,True,False,1,0
34.5,3,False,1,1,37,0.02631578947368421,False,731.12,3655.6,98.8,3475.55,True,2,False,91.46184210526316,False,False,False,0,1
7.0,3,False,0,0,8,0.1111111111111111,False,76.8,153.6,19.2,156.85,False,1,False,17.427777777777777,True,False,True,0,0
30.5,3,True,0,0,31,0.0,False,687.0375,2748.15,88.65,2683.2,True,0,False,83.85,False,False,False,0,0
11.5,4,False,0,0,13,0.0,False,483.6,967.2,74.4,896.75,True,0,False,64.05357142857143,False,False,False,1,1
20.0,6,False,3,0,24,0.12,False,474.0,2370.0,98.75,2407.3,True,6,True,96.292,False,False,False,1,1
30.5,4,False,3,0,45,0.06521739130434782,False,863.55,4317.75,95.95,4456.65,True,6,False,96.8836956521739,False,False,False,1,0
59.5,0,True,0,0,69,0.0,True,1212.1000000000001,7272.6,105.4,6998.95,True,0,False,99.985,False,True,False,0,0
6.0,3,True,0,0,2,0.0,False,20.25,40.5,20.25,36.8,False,0,False,12.266666666666666,True,False,True,0,0
31.5,3,False,6,1,61,0.0967741935483871,False,1077.6666666666667,6466.0,106.0,6547.7,True,12,True,105.60806451612903,False,True,False,1,1
29.5,6,False,4,1,41,0.09523809523809523,False,715.4499999999999,4292.7,104.7,4346.4,True,8,True,103.48571428571428,False,False,False,1,1
37.0,3,True,0,0,44,0.0,False,539.55,2158.2,49.05,2265.0,False,0,True,50.333333333333336,False,False,False,1,0
29.5,0,True,0,0,39,0.0,False,462.1499999999999,1386.4499999999998,35.55,1309.15,False,0,False,32.728750000000005,False,False,False,0,0
60.0,1,False,0,0,72,0.0410958904109589,True,669.6,4687.2,65.1,4754.3,False,3,False,65.12739726027398,False,True,False,1,0
26.5,6,False,0,0,13,0.0,False,251.81,1259.05,96.85,1235.55,True,0,True,88.25357142857142,False,False,False,1,0
50.5,1,True,0,0,51,0.0,False,592.875,3557.25,69.75,3562.5,False,0,False,68.50961538461539,False,False,False,1,0
58.5,3,False,0,0,71,0.013888888888888888,True,1173.8666666666666,7043.2,99.2,7213.75,True,1,True,100.19097222222223,False,True,False,1,0
18.0,6,False,2,0,22,0.08695652173913043,False,531.85,2127.4,96.7,2082.95,True,4,True,90.56304347826087,False,False,False,1,1
16.0,4,False,0,0,2,0.0,False,27.525,110.1,55.05,102.75,False,0,False,34.25,True,False,False,1,1
53.0,3,True,0,0,56,0.0,False,996.8000000000001,5980.8,106.8,5914.4,True,0,True,103.76140350877192,False,False,False,1,0
10.5,3,True,0,0,1,0.0,False,17.083333333333332,51.25,51.25,51.25,False,0,False,25.625,True,False,False,0,0
31.5,1,True,0,0,23,0.0,False,265.65,1328.25,57.75,1282.85,False,0,False,53.45208333333333,False,False,False,1,0
53.0,1,True,0,0,66,0.0,False,935.2199999999999,4676.099999999999,70.85,4738.85,False,0,False,70.72910447761194,False,True,False,1,0
5.5,3,True,0,0,1,0.0,False,9.775,19.55,19.55,19.55,False,0,False,9.775,True,False,True,0,0
20.5,6,False,1,0,19,0.05,False,418.95,1675.8,88.2,1775.8,True,2,True,88.78999999999999,False,False,False,1,1
20.5,4,False,0,0,11,0.0,False,218.625,874.5,79.5,795.65,True,0,False,66.30416666666666,True,False,False,1,0
9.0,1,True,0,0,8,0.0,False,79.0,158.0,19.75,145.0,False,0,False,16.11111111111111,True,False,True,1,1
47.0,3,False,1,0,52,0.018867924528301886,False,850.6333333333333,5103.8,98.15,4993.4,True,2,False,94.21509433962264,False,False,False,0,0
6.5,6,False,0,0,3,0.0,False,30.375,60.75,20.25,61.45,False,0,True,15.3625,True,False,True,1,0
34.5,4,False,0,0,51,0.057692307692307696,False,1009.1625,4036.65,79.15,4018.55,True,3,False,77.2798076923077,False,False,False,1,0
12.5,5,False,0,0,15,0.0,False,567.375,1134.75,75.65,1146.65,True,0,True,71.665625,False,False,False,0,1
52.0,6,False,0,0,64,0.0,False,1206.4,6032.0,94.25,6081.4,True,0,True,93.55999999999999,False,True,False,1,0
28.5,4,False,0,0,37,0.0,False,495.8,1487.4,40.2,1478.85,False,0,False,38.91710526315789,False,False,False,1,0
11.5,0,True,0,0,13,0.0,True,129.675,259.35,19.95,243.65,False,0,False,17.40357142857143,False,False,True,0,0
34.5,3,True,0,0,49,0.0,False,904.0500000000001,2712.15,55.35,2633.95,False,0,True,52.678999999999995,False,False,False,1,0
42.5,1,True,0,0,45,0.0,False,919.35,4596.75,102.15,4735.35,True,0,False,102.94239130434784,False,False,False,1,0
14.0,6,False,0,0,18,0.0,False,639.9,1279.8,71.1,1247.75,True,0,True,65.67105263157895,False,False,False,1,0
-2.5,6,False,0,0,1,2.0,False,37.35,74.7,74.7,74.7,True,4,True,37.35,True,False,False,1,1
54.0,1,True,0,0,68,0.0,True,735.76,3678.8,54.1,3794.5,False,0,False,54.992753623188406,False,True,False,1,0
26.0,0,True,0,0,54,0.05454545454545454,True,530.55,1061.1,19.65,1008.7,False,3,False,18.34,False,False,True,0,0
31.5,4,False,0,0,23,0.0,False,406.87,2034.35,88.45,2130.55,True,0,False,88.77291666666667,False,False,False,1,0
18.5,6,False,0,0,17,0.0,False,434.3500000000001,1303.0500000000002,76.65,1313.55,True,0,True,72.975,False,False,False,1,1
65.5,0,True,0,0,71,0.0,True,815.4857142857144,5708.400000000001,80.4,5727.15,False,0,False,79.54374999999999,False,True,False,0,0
38.5,1,True,0,0,67,0.0,True,644.875,1289.75,19.25,1372.9,False,0,False,20.189705882352943,False,True,True,1,0
13.0,6,False,0,0,14,0.13333333333333333,False,395.73333333333335,1187.2,84.8,1203.9,True,2,True,80.26,False,False,False,1,0
0.5,4,False,0,0,1,0.0,False,25.8,25.8,25.8,25.8,False,0,False,12.9,True,False,False,1,1
36.5,0,True,0,0,63,0.0,True,614.25,1228.5,19.5,1215.1,False,0,False,18.9859375,False,True,True,0,0
40.5,3,True,0,0,41,0.0,False,562.52,2812.6,68.6,2877.05,False,0,True,68.50119047619049,False,False,False,1,0
17.5,5,False,0,0,17,0.16666666666666666,False,393.54999999999995,1574.1999999999998,92.6,1579.7,True,3,True,87.76111111111112,False,False,False,0,0
48.0,3,True,0,0,56,0.0,False,1126.16,5630.8,100.55,5514.95,True,0,True,96.75350877192982,False,False,False,1,0
5.5,3,False,0,0,5,0.16666666666666666,False,51.375,102.75,20.55,96.1,False,1,False,16.016666666666666,True,False,True,0,0
16.0,6,False,0,0,2,0.0,False,21.3,85.2,42.6,72.4,False,0,True,24.133333333333336,True,False,False,1,1
6.5,4,False,0,0,3,0.0,False,29.4,58.8,19.6,55.25,False,0,False,13.8125,True,False,True,1,0
33.5,2,False,0,0,37,0.13157894736842105,False,415.94166666666666,2495.65,67.45,2443.3,False,5,True,64.29736842105264,False,False,False,0,0
27.5,4,False,3,0,29,0.1,False,332.77500000000003,1996.65,68.85,1970.5,False,6,False,65.68333333333334,False,False,False,1,1
9.0,3,True,0,0,8,0.0,False,174.2,348.4,43.55,335.4,False,0,False,37.266666666666666,True,False,False,0,0
61.5,4,False,0,0,63,0.0,False,988.6499999999999,6920.549999999999,109.85,7002.95,True,0,False,109.42109375,False,True,False,1,0
8.5,3,True,0,0,7,0.0,False,72.27499999999999,144.54999999999998,20.65,158.95,False,0,False,19.86875,True,False,True,0,0
21.5,5,False,0,0,3,0.0,False,57.24000000000001,286.20000000000005,95.4,293.15,True,0,True,73.2875,True,False,False,0,0
41.0,0,True,0,0,72,0.0,True,756.0,1512.0,21.0,1493.75,False,0,False,20.46232876712329,False,True,True,0,0
19.5,6,False,0,0,19,0.0,False,355.93333333333334,1067.8,56.2,1093.4,False,0,True,54.67,False,False,False,1,0
34.5,0,True,0,0,59,0.0,True,542.8,1085.6,18.4,1057.85,False,0,False,17.63083333333333,False,False,True,0,0
21.0,3,True,0,0,2,0.0,False,36.0,180.0,90.0,190.05,True,0,False,63.35,True,False,False,0,1
22.5,6,False,0,0,35,0.0,False,450.625,901.25,25.75,882.55,False,0,True,24.515277777777776,False,False,True,1,0
12.0,3,True,0,0,14,0.0,False,137.20000000000002,274.40000000000003,19.6,300.4,False,0,False,20.026666666666664,False,False,True,0,0
17.0,5,False,0,0,14,0.0,False,351.6333333333334,1054.9,75.35,1025.95,True,0,True,68.39666666666668,False,False,False,0,1
39.5,0,True,0,0,69,0.0,True,683.1,1366.2,19.8,1436.95,False,0,False,20.527857142857144,False,True,True,0,0
13.5,5,False,0,0,7,0.625,False,89.88,449.4,64.2,475.0,False,5,True,59.375,True,False,False,0,0
64.5,1,True,0,0,69,0.0,True,746.6785714285714,5226.75,75.75,5388.15,False,0,False,76.97357142857142,False,True,False,1,0
61.0,3,True,0,0,72,0.0,True,947.4000000000001,5684.400000000001,78.95,5730.15,False,0,True,78.49520547945205,False,True,False,1,0
24.0,5,False,0,0,8,0.0,False,161.35999999999999,806.8,100.85,819.55,True,0,True,91.0611111111111,True,False,False,0,1
12.0,5,False,0,0,4,0.0,False,67.06666666666666,201.2,50.3,217.1,False,0,True,43.42,True,False,False,0,0
46.5,4,False,0,0,63,0.0,False,1264.725,5058.9,80.3,4896.35,True,0,False,76.50546875,False,True,False,1,0
